id,question,options,image,decoded_image,answer,solution,level,subject
2769,"When a positive integer $N$ is fed into a machine, the output is a number calculated according to the rule shown below.
<image1>

For example, starting with an input of $N = 7$, the machine will output $3 \cdot 7 + 1 = 22$. Then if the output is repeatedly inserted into the machine five more times, the final output is $26$. $$ 7 \to 22 \to 11 \to 34  \to 17 \to 52 \to 26$$When the same 6-step process is applied to a different starting value of $N$, the final output is $1$. What is the sum of all such integers $N$? $$ N \to \_\_ \to \_\_ \to \_\_  \to \_\_ \to \_\_  \to 1$$","['73', '74', '75', '82', '83']",images/2769.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1064x444 at 0x7CE8DA207210>,E,,5,arithmetic
2770,"A large square region is paved with $n^2$ gray square tiles, each measuring $s$ inches on a side. A border $d$ inches wide surrounds each tile. The figure below shows the case for $n = 3$. When $n = 24$, the $576$ gray tiles cover $64\%$ of the area of the large square region. What is the ratio $\frac{d}{s}$ for this larger value of $n$?

<image1>","['$\\frac{6}{25}$', '$\\frac{1}{4}$', '$\\frac{9}{25}$', '$\\frac{7}{16}$', '$\\frac{9}{16}$']",images/2770.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=545x544 at 0x7CE8DA2079D0>,A,,3,metric geometry - area
2771,"Rectangles $R_1$ and $R_2,$ and squares $S_1,\,S_2,\,$ and $S_3,$ shown below, combine to form a rectangle that is $3322$ units wide and $2020$ units high. What is the side length of $S_2$ in units?
<image1>",[],images/2771.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=545x344 at 0x7CE8DA20C090>,651,,2,metric geometry - length
2772,"The Math Team designed a logo shaped like a multiplication symbol, shown below on a grid of 1-inch squares. What is the area of the logo in square inches?

<image1>",[],images/2772.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x515 at 0x7CE8DA20C710>,10,,4,combinatorial geometry
2775,"The arrows on the two spinners shown below are spun. Let the number $N$  equal 10 times the number on Spinner $A$, added to the number on Spinner $B$. What is the probability that $N$ is a perfect square number?
<image1>","['$\\frac{1}{16}$', '$\\frac{1}{8}$', '$\\frac{1}{4}$', '$\\frac{3}{8}$', '$\\frac{1}{2} $']",images/2775.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=616x343 at 0x7CE8DA20EA10>,B,,2,combinatorics
2776,"Laszlo went online to shop for black pepper and found thirty different black pepper options varying in weight and price, shown in the scatter plot below. In ounces, what is the weight of the pepper that offers the lowest price per ounce?

<image1>",[],images/2776.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=864x864 at 0x7CE8DA20EF10>,3,,3,analytic geometry
2777,"Mr. Ramos gave a test to his class of $20$ students. The dot plot below shows the distribution of test scores.
<image1>
Later Mr. Ramos discovered that there was a scoring error on one of the questions. He regraded the tests, awarding some of the students $5$ extra points, which increased the median test score to $85$. What is the minimum number of students who received extra points?

(Note that the median test score equals the average of the $2$ scores in the middle if the $20$ test scores are arranged in increasing order.)",[],images/2777.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x248 at 0x7CE8DA20F590>,4,,2,statistics
2778,"The grid below is to be filled with integers in such a way that the sum of the numbers in each row and the sum of the numbers in each column are the same. Four numbers are missing. The number $x$ in the lower left corner is larger than the other three missing numbers. What is the smallest possible value of $x$?
<image1>",[],images/2778.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=314x314 at 0x7CE8DA20FC10>,8,,4,algebra
2779,"Steph scored $15$ baskets out of $20$ attempts in the first half of a game, and $10$ baskets out of $10$ attempts in the second half. Candace took $12$ attempts in the first half and $18$ attempts in the second. In each half, Steph scored a higher percentage of baskets than Candace. Surprisingly they ended with the same overall percentage of baskets scored. How many more baskets did Candace score in the second half than in the first?

<image1>",[],images/2779.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=718x351 at 0x7CE8DA208290>,9,,2,statistics
2780,"A $\triangle$ or $\bigcirc$ is placed in each of the nine squares in a 3-by-3 grid. Shown below is a sample configuration with three $\triangle$s in a line.
<image1>

How many configurations will have three $\triangle$s in a line and three $\bigcirc$s in a line?",[],images/2780.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=343x343 at 0x7CE8DA208950>,84,,2,combinatorics
2781,"The figure below shows a polygon $ABCDEFGH$, consisting of rectangles and right triangles. When cut out and folded on the dotted lines, the polygon forms a triangular prism. Suppose that $AH = EF = 8$ and $GH = 14$. What is the volume of the prism?

<image1>",[],images/2781.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=844x650 at 0x7CE8DA209010>,192,,4,solid geometry
2782,"A square piece of paper is folded twice into four equal quarters, as shown below, then cut along the dashed line. When unfolded, the paper will match which of the following figures?
<image1>
<image2>","['A', 'B', 'C', 'D', 'E']",images/2782.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1104x993 at 0x7CE8DA209690>,E,,3,transformation geometry
2783,"The numbers from $1$ to $49$ are arranged in a spiral pattern on a square grid, beginning at the center. The first few numbers have been entered into the grid below. Consider the four numbers that will appear in the shaded squares, on the same diagonal as the number $7$. How many of these four numbers are prime?
<image1>",[],images/2783.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=616x616 at 0x7CE8DA209D10>,3,,4,algebra
2784,"The digits $2$, $0$, $2$, and $3$ are placed in the expression below, one digit per box. What is the maximum possible value of the expression?

<image1>",[],images/2784.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x195 at 0x7CE8DA20A390>,9,,2,combinatorics
2785,"A rectangle, with sides parallel to the $x-$axis and $y-$axis, has opposite vertices located at $(15, 3)$ and$(16, 5)$. A line is drawn through points $A(0, 0)$ and $B(3, 1)$. Another line is drawn through points $C(0, 10)$ and $D(2, 9)$. How many points on the rectangle lie on at least one of the two lines?
<image1>",[],images/2785.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=917x624 at 0x7CE8DA20A9D0>,1,,3,analytic geometry
2787,"The figure below shows a large white circle with a number of smaller white and shaded circles in its interior. What fraction of the interior of the large white circle is shaded?
<image1>","['$\\frac{1}{4}$', '$\\frac{11}{36}$', '$\\frac{1}{3}$', '$\\frac{19}{36}$', '$\\frac{5}{9}$']",images/2787.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x515 at 0x7CE8DA20B810>,B,,3,metric geometry - area
2788,"Along the route of a bicycle race, $7$ water stations are evenly spaced between the start and finish lines, as shown in the figure below. There are also $2$ repair stations evenly spaced between the start and finish lines. The $3$rd water station is located $2$ miles after the $1$st repair station. How long is the race in miles?
<image1>",[],images/2788.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1010x310 at 0x7CE8DA20BE90>,48,,2,metric geometry - length
2789,"The letters $P$, $Q$, and $R$ are entered in a $20\times 20$ grid according to the pattern shown below. How many $P$s, $Q$s, and $R$s will appear in the completed table?

<image1>","['$132~\\text{Ps}, 134~\\text{Qs}, 134~\\text{Rs}$', '$133~\\text{Ps}, 133~\\text{Qs}, 134~\\text{Rs}$', '$133~\\text{Ps}, 134~\\text{Qs}, 133~\\text{Rs}$', '$134~\\text{Ps}, 132~\\text{Qs}, 134~\\text{Rs}$', '$134~\\text{Ps}, 133~\\text{Qs}, 133~\\text{Rs}$']",images/2789.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x515 at 0x7CE8DA21C590>,C,,4,algebra
2790,"A regular octahedron has eight equilateral triangle faces with four faces meeting at each vertex. Jun will make the regular octahedron shown on the right by folding the piece of paper shown on the left. Which numbered face will end up to the right of $Q$?

<image1>",[],images/2790.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1496x589 at 0x7CE8DA21CC10>,1,,4,solid geometry
2791,"An equilateral triangle is placed inside a larger equilateral triangle so that the region between them can be divided into three congruent trapezoids, as shown below. The side length of the inner triangle is $\frac{2}{3}$ the side length of the larger triangle. What is the ratio of the area of one trapezoid to the area of the inner triangle?
<image1>","['1:3', '3:8', '5:12', '7:16', '4:9']",images/2791.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x455 at 0x7CE8DA21D3D0>,C,,3,metric geometry - area
2792,"Each square in a $3 \times 3$ grid is randomly filled with one of the $4$ gray-and-white tiles shown below on the right.<image1>
What is the probability that the tiling will contain a large gray diamond in one of the smaller $2\times 2$ grids? Below is an example of one such tiling.
<image2>","['$\\frac{1}{1024}$', '$\\frac{1}{256}$', '$\\frac{1}{64}$', '$\\frac{1}{16}$', '$\\frac{1}{4}$']",images/2792.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=567x510 at 0x7CE8DA21DB50>,C,,4,combinatorial geometry
2793,"Isosceles $\triangle$ $ABC$ has equal side lengths $AB$ and $BC$. In the figure below, segments are drawn parallel to $\overline{AC}$ so that the shaded portions of $\triangle$ $ABC$ have the same area. The heights of the two unshaded portions are 11 and 5 units, respectively. What is the height of $h$ of $\triangle$ $ABC$?

<image1>",[],images/2793.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1197x537 at 0x7CE8DA21E1D0>,14.6,,2,metric geometry - length
2794,S-Corporation designs its logo by linking together $4$ semicircles along the diameter of a unit circle. Find the perimeter of the shaded portion of the logo.\n<image1>,[],images/2794.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=158x156 at 0x7CE8DA21E850>,$4 \pi$,"The unit circle has circumference $2 \pi$ and the four semicircles contribute $\pi \cdot(x+$ $(1-x))$ on each side, for a total perimeter of $4 \pi$",5,metric geometry - length
2795,"Consider the figure <image1>, where every small triangle is equilateral with side length $1$. Compute the area of the polygon $ AEKS $.",[],images/2795.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=363x331 at 0x7CE8DA21EED0>,$5 \sqrt{3}$,"We see that the figure is a trapezoid and we can calculate via $30-60-90$ triangles that the height of the trapezoid is $2 \sqrt{3}$. Using the trapezoid area formula, the area is just $(1+4) / 2 \cdot 2 \sqrt{3}=5 \sqrt{3}$",5,metric geometry - area
2796,"Let $\vartriangle ABC$ be an equilateral triangle with side length $M$ such that points $E_1$ and $E_2$ lie on side $AB$, $F_1$ and $F_2$ lie on side $BC$, and $G1$ and $G2$ lie on side $AC$, such that $$m = \overline{AE_1} = \overline{BE_2} = \overline{BF_1} = \overline{CF_2} = \overline{CG_1} = \overline{AG_2}$$and the area of polygon $E_1E_2F_1F_2G_1G_2$ equals the combined areas of $\vartriangle AE_1G_2$, $\vartriangle BF_1E_2$, and $\vartriangle CG_1F_2$. Find the ratio $\frac{m}{M}$.\n<image1>",[],images/2796.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=294x257 at 0x7CE8DA21F510>,$\frac{\sqrt{6}}{6}$,"The area of an equilateral triangle with side length $m$ is $\frac{m^2 \sqrt{3}}{4}$, so the areas of the smaller triangles adds up to $3 \frac{m^2 \sqrt{3}}{4}$, and the area of the hexagon is $\frac{M^2 \sqrt{3}}{4}-3 \frac{m^2 \sqrt{3}}{4}$. Equating the two quantities and simplifying, $M^2=6 m^2$, so $\frac{m}{M}=\frac{1}{\sqrt{6}}$.",5,metric geometry - area
2797,"A group of aliens from Gliese $667$ Cc come to Earth to test the hypothesis that mathematics is indeed a universal language. To do this, they give you the following information about their mathematical system:\n\n$\bullet$ For the purposes of this experiment, the Gliesians have decided to write their equations in the same syntactic format as in Western math. For example, in Western math, the expression “$5+4$” is interpreted as running the “$+$” operation on numbers $5$ and $4$. Similarly, in Gliesian math, the expression $\alpha \gamma \beta$ is interpreted as running the “$\gamma $” operation on numbers $\alpha$ and $ \beta$.\n\n$\bullet$ You know that $\gamma $ and $\eta$ are the symbols for addition and multiplication (which works the same in Gliesian math as in Western math), but you don't know which is which. By some bizarre coincidence, the symbol for equality is the same in Gliesian math as it is in Western math; equality is denoted with an “$=$” symbol between the two equal values.\n\n$\bullet$ Two symbols that look exactly the same have the same meaning. Two symbols that are different have different meanings and, therefore, are not equal.\n\nThey then provide you with the following equations, written in Gliesian, which are known to be true:<image1>\n What is the human number equivalent of $๑$ ?",[],images/2797.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=255x98 at 0x7CE8DA21FBD0>,$\frac{1}{3}$,"A natural first step would be to try and determine whether $\gamma=+$ or $\eta=+$. In terms of properties, the one thing that distinguishes addition from multiplication is the distributive property; that is, $(a+b) \cdot c=a c+b c$, but $(a \cdot b)+c$ may not equal $(a+c) \cdot(b+c)$. Using the distributive property would require a set of three equations using the same operation, and sharing at least one character. Two characters fit that requirement; $>$ with $\gamma$, and $\mathbb{U}$ with $\eta$.\nLet's focus on $\amalg$. We see that the three values $\eta$ 'd into $\uplus$ are $\gtrdot, \pitchfork$, and $\square$. Since those would correspond to the $a, b$, and $a+b$ in the distributive property, we should search for an equation with $\square, \gtrdot, \pitchfork$, and $\gamma$. There is one of those, fortunately; that one says that $\square \gamma \gtrdot=\pitchfork$. If we assume $\eta$ is multiplication and $\gamma$ is addition, then that yields the statement $(\square+\gtrdot) \cdot ய=\pitchfork \cdot ய=\square$, and $\square \cdot(\uplus)+\gtrdot \cdot \cup)>+\diamond=\triangleright$. This would imply that $>=\diamond$. Therefore, $\eta$ cannot equal multiplication, so $\eta=+$ and $\gamma=\cdot$.\n\n    If we were to focus on $>$, then we could try something similar; the three values $\gamma$ 'd into $>$ are $\diamond, \square$, and $\ltimes$. Unfortunately, no equation uses all three of those symbols, so we can't get any information from that process.\nNow that we know that $\eta=+$ and $\gamma=\cdot$, let's try to solve this problem. Since we are looking for (๑), we should focus on the equation using (๑); the only one using that is $\odot \cdot \varkappa=>$. Let's try substituting this as far as we can, until only (๑) and $>$ remain. Note that $>$ can't equal zero, since it is multiplied into numbers to yield results not equal to $\gg$ :\n        (ㅇ) $\cdot x=\gg$\n(ㅇ) $\cdot(>+x)=>$\n        (ㅇ) $\frac{>+\lambda}{>}=>$, since $>$ can't be 0\n        () $\cdot\left(>+\frac{\pitchfork+b}{>}\right)=>$\n() $\cdot\left(>+\frac{\square \cdot \gtrdot+\gtrdot \cdot \Delta}{\gtrdot}\right)=>$\n        (๑) $\cdot(\gtrdot+(\square+\diamond))=>$\n        (๑) $\cdot(>+(\square+>+U))=>$ Note: This is the only step where multiple equations can be used.\n        (๑) $\cdot(>+(>+>))=>$\n        (6) $\cdot(3 \cdot \gtrdot)=>$\n        (ㅇ) $=\frac{1}{3}$ as desired.",5,algebra
2798,"Right triangular prism $ABCDEF$ with triangular faces $\vartriangle ABC$ and $\vartriangle DEF$ and edges $\overline{AD}$, $\overline{BE}$, and $\overline{CF}$ has $\angle ABC = 90^o$ and $\angle EAB = \angle CAB = 60^o$ . Given that $AE = 2$, the volume of $ABCDEF$ can be written in the form $\frac{m}{n}$ , where $m$ and $n$ are relatively prime positive integers. Compute $m + n$.\n<image1>",[],images/2798.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=159x155 at 0x7CE8DA22C290>,5,"The volume of $A B C D E F$ is equal to the area of $\triangle A B C$ multiplied by the height $B E$. We have that the height is $A E \sin \left(60^{\circ}\right)=\sqrt{3}$ and $B A=A E \cos \left(60^{\circ}\right)=1$, so $\triangle A B C$ is a $30-60-90$ right triangle. Then its area is $\frac{\sqrt{3}}{2}$, and the volume of $A B C D E F$ is $\frac{3}{2}$. Our answer, therefore, is 5 .",3,solid geometry
